category,text,category_id,clean_text
15,"iron; grinding balls and similar articles for mills, other than of non-malleable cast iron",14,iron grinding balls similar articles mills non malleable cast iron
15,"iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",14,iron steel cast articles excluding grinding balls similar articles mills non malleable cast iron
15,"iron or steel; grinding balls and similar articles for mills, forged or stamped, but not further worked",14,iron steel grinding balls similar articles mills forged stamped worked
15,"iron or steel; articles n.e.c. in item no. 7326.11, forged or stamped, but not further worked",14,iron steel articles n e c item forged stamped worked
15,iron or steel; wire articles,14,iron steel wire articles
15,iron or steel; articles n.e.c. in heading 7326,14,iron steel articles n e c heading
15,copper mattes; cement copper (precipitated copper),14,copper mattes cement copper precipitated copper
15,"copper; unrefined, copper anodes for electrolytic refining",14,copper unrefined copper anodes electrolytic refining
15,"copper; refined, unwrought, cathodes and sections of cathodes",14,copper refined unwrought cathodes sections cathodes
15,"copper; refined, unwrought, wire-bars",14,copper refined unwrought wire bars
15,"copper; refined, unwrought, billets",14,copper refined unwrought billets
15,"copper; refined, unwrought, n.e.c. in item no. 7403.1",14,copper refined unwrought n e c item
15,copper; copper-zinc base alloys (brass) unwrought,14,copper copper zinc base alloys brass unwrought
15,copper; copper-tin base alloys (bronze) unwrought,14,copper copper tin base alloys bronze unwrought
15,copper; copper alloys n.e.c. in heading no. 7403 (other than master alloys of heading no. 7405),14,copper copper alloys n e c heading master alloys heading
15,copper; waste and scrap,14,copper waste scrap
15,copper; master alloys of copper,14,copper master alloys copper
15,copper; powders of non-lamellar structure,14,copper powders non lamellar structure
15,"copper; powders of lamellar structure, flakes",14,copper powders lamellar structure flakes
15,"copper; bars, rods and profiles, of refined copper",14,copper bars rods profiles refined copper
15,"copper; bars, rods and profiles, of copper-zinc base alloys (brass)",14,copper bars rods profiles copper zinc base alloys brass
15,"copper; bars, rods and profiles, of copper alloys (other than copper-zinc base alloys)",14,copper bars rods profiles copper alloys copper zinc base alloys
15,"copper; wire, of refined copper, of which the maximum cross-sectional dimension exceeds 6mm",14,copper wire refined copper maximum cross sectional dimension exceeds mm
15,"copper; wire, of refined copper, of which the maximum cross-sectional dimension is 6mm or less",14,copper wire refined copper maximum cross sectional dimension mm less
15,"copper; wire, of copper-zinc base alloys (brass)",14,copper wire copper zinc base alloys brass
15,"copper; wire, of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver)",14,copper wire copper nickel base alloys cupro nickel copper nickel zinc base alloys nickel silver
15,"copper; wire, of copper alloys (other than copper-zinc base alloys, copper-nickel base alloys or copper-nickel-zinc base alloys)",14,copper wire copper alloys copper zinc base alloys copper nickel base alloys copper nickel zinc base alloys
15,"copper; strip, of a thickness exceeding 0.15mm, of refined copper, in coils",14,copper strip thickness exceeding mm refined copper coils
15,"copper; plates and sheets, of a thickness exceeding 0.15mm, of refined copper, not in coils",14,copper plates sheets thickness exceeding mm refined copper coils
15,"copper; strip, of a thickness exceeding 0.15mm, of copper-zinc base alloys (brass), in coils",14,copper strip thickness exceeding mm copper zinc base alloys brass coils
15,"copper; plates and sheets, of a thickness exceeding 0.15mm, of copper-zinc base alloys (brass), not in coils",14,copper plates sheets thickness exceeding mm copper zinc base alloys brass coils
15,"copper; strip, of a thickness exceeding 0.15mm, of copper-tin base alloys (bronze), in coils",14,copper strip thickness exceeding mm copper tin base alloys bronze coils
15,"copper; plates and sheets, of a thickness exceeding 0.15mm, of copper-tin base alloys, not in coils",14,copper plates sheets thickness exceeding mm copper tin base alloys coils
15,"copper; plates, sheets and strip, of a thickness exceeding 0.15mm, of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver)",14,copper plates sheets strip thickness exceeding mm copper nickel base alloys cupro nickel copper nickel zinc base alloys nickel silver
15,"copper; plates, sheets and strip, of a thickness exceeding 0.15mm, of copper alloys (other than copper-zinc base alloys, copper-tin base alloys, copper-nickel base alloys or copper-nickel-zinc base alloys)",14,copper plates sheets strip thickness exceeding mm copper alloys copper zinc base alloys copper tin base alloys copper nickel base alloys copper nickel zinc base alloys
15,"copper; foil, not backed, of a thickness not exceeding 0.15mm, of refined copper",14,copper foil backed thickness exceeding mm refined copper
15,"copper; foil, not backed, of a thickness not exceeding 0.15mm, of copper alloys",14,copper foil backed thickness exceeding mm copper alloys
15,"copper; foil, backed with paper, paperboard, plastics or similar backing material, of a thickness (excluding any backing) not exceeding 0.15mm, of refined copper",14,copper foil backed paper paperboard plastics similar backing material thickness excluding backing exceeding mm refined copper
15,"copper; foil, backed with paper, paperboard, plastics or similar backing material, of a thickness (excluding any backing) not exceeding 0.15mm, of copper alloys",14,copper foil backed paper paperboard plastics similar backing material thickness excluding backing exceeding mm copper alloys
15,"copper; tubes and pipes, of refined copper",14,copper tubes pipes refined copper
15,"copper; tubes and pipes, of copper-zinc base alloys (brass)",14,copper tubes pipes copper zinc base alloys brass
15,"copper; tubes and pipes, of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver)",14,copper tubes pipes copper nickel base alloys cupro nickel copper nickel zinc base alloys nickel silver
15,"copper; tubes and pipes, of copper alloys (other than copper-zinc, copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel-silver))",14,copper tubes pipes copper alloys copper zinc copper nickel base alloys cupro nickel copper nickel zinc base alloys nickel silver
15,"copper; tube or pipe fittings (e.g. couplings, elbows, sleeves) of refined copper",14,copper tube pipe fittings e g couplings elbows sleeves refined copper
15,"copper; tube or pipe fittings (e.g. couplings, elbows, sleeves) of copper alloys",14,copper tube pipe fittings e g couplings elbows sleeves copper alloys
15,"copper; stranded wire, cables, plaited bands and the like, not electrically insulated",14,copper stranded wire cables plaited bands like electrically insulated
15,"copper; nails and tacks, drawing pins, staples and similar articles of copper, or of iron or steel with copper heads",14,copper nails tacks drawing pins staples similar articles copper iron steel copper heads
15,"copper; washers, (including spring washers), not threaded",14,copper washers including spring washers threaded
15,"copper; rivets, cotters, cotter-pins and similar articles, not threaded",14,copper rivets cotters cotter pins similar articles threaded
15,"copper; screws, bolts and nuts, threaded",14,copper screws bolts nuts threaded
15,copper; articles n.e.c. in heading no. 7415,14,copper articles n e c heading
15,"copper; table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like",14,copper table kitchen household articles parts thereof pot scourers scouring polishing pads gloves like
15,copper; sanitary ware and parts thereof,14,copper sanitary ware parts thereof
15,copper; chain and parts thereof,14,copper chain parts thereof
15,"copper; cast, moulded, stamped or forged, but not further worked",14,copper cast moulded stamped forged worked
15,copper; articles n.e.c. in heading no. 7419,14,copper articles n e c heading
15,nickel; nickel mattes,14,nickel nickel mattes
15,nickel; oxide sinters and other intermediate products of nickel metallurgy,14,nickel oxide sinters intermediate products nickel metallurgy
15,"nickel; unwrought, not alloyed",14,nickel unwrought alloyed
15,"nickel; unwrought, alloys",14,nickel unwrought alloys
15,nickel; waste and scrap,14,nickel waste scrap
15,nickel; powders and flakes,14,nickel powders flakes
15,"nickel; bars, rods and profiles, not alloyed",14,nickel bars rods profiles alloyed
15,"nickel; bars, rods and profiles, of nickel alloys",14,nickel bars rods profiles nickel alloys
15,"nickel; wire, not alloyed",14,nickel wire alloyed
15,"nickel; wire, of nickel alloys",14,nickel wire nickel alloys
15,"nickel; plates, sheets, strip and foil, not alloyed",14,nickel plates sheets strip foil alloyed
15,"nickel; plates, sheets, strip and foil, of nickel alloys",14,nickel plates sheets strip foil nickel alloys
15,"nickel; tubes and pipes, not alloyed",14,nickel tubes pipes alloyed
15,"nickel; tubes and pipes, of nickel alloys",14,nickel tubes pipes nickel alloys
15,nickel; tube and pipe fittings,14,nickel tube pipe fittings
15,"nickel; cloth, grill and netting, of nickel wire",14,nickel cloth grill netting nickel wire
15,nickel; articles thereof n.e.c. in item no. 7508.1,14,nickel articles thereof n e c item
15,"aluminium; unwrought, (not alloyed)",14,aluminium unwrought alloyed
15,"aluminium; unwrought, alloys",14,aluminium unwrought alloys
15,aluminium; waste and scrap,14,aluminium waste scrap
15,aluminium; powders of non-lamellar structure,14,aluminium powders non lamellar structure
15,"aluminium; powders of lamellar structure, flakes",14,aluminium powders lamellar structure flakes
15,"aluminium; (not alloyed), bars, rods and profiles",14,aluminium alloyed bars rods profiles
15,"aluminium; alloys, hollow profiles",14,aluminium alloys hollow profiles
15,"aluminium; alloys, bars, rods and profiles, other than hollow",14,aluminium alloys bars rods profiles hollow
15,"aluminium; (not alloyed), wire, maximum cross-sectional dimension exceeds 7mm",14,aluminium alloyed wire maximum cross sectional dimension exceeds mm
15,"aluminium; (not alloyed), wire, maximum cross-sectional dimension is 7mm or less",14,aluminium alloyed wire maximum cross sectional dimension mm less
15,"aluminium; alloys, wire, maximum cross-sectional dimension exceeding 7mm",14,aluminium alloys wire maximum cross sectional dimension exceeding mm
15,"aluminium; alloys, wire, maximum cross-sectional dimension is 7mm or less",14,aluminium alloys wire maximum cross sectional dimension mm less
15,"aluminium; plates, sheets and strip, thickness exceeding 0.2mm, (not alloyed), rectangular (including square)",14,aluminium plates sheets strip thickness exceeding mm alloyed rectangular including square
15,"aluminium; plates, sheets and strip, thickness exceeding 0.2mm, alloys, rectangular (including square)",14,aluminium plates sheets strip thickness exceeding mm alloys rectangular including square
15,"aluminium; plates, sheets and strip, thickness exceeding 0.2mm, not alloyed, (not rectangular or square)",14,aluminium plates sheets strip thickness exceeding mm alloyed rectangular square
15,"aluminium; plates, sheets and strip, thickness exceeding 0.2mm, alloys, (not rectangular or square)",14,aluminium plates sheets strip thickness exceeding mm alloys rectangular square
15,"aluminium; foil, (not backed), rolled (but not further worked), of a thickness not exceeding 0.2mm",14,aluminium foil backed rolled worked thickness exceeding mm
15,"aluminium; foil, (not backed), of a thickness not exceeding 0.2mm, not rolled",14,aluminium foil backed thickness exceeding mm rolled
15,"aluminium; foil, backed with paper, paperboard, plastics or similar backing materials, of a thickness (excluding any backing) not exceeding 0.2mm",14,aluminium foil backed paper paperboard plastics similar backing materials thickness excluding backing exceeding mm
15,"aluminium; tubes and pipes, not alloyed",14,aluminium tubes pipes alloyed
15,"aluminium; tubes and pipes, alloys",14,aluminium tubes pipes alloys
15,"aluminium; tube or pipe fittings (e.g. couplings, elbows, sleeves)",14,aluminium tube pipe fittings e g couplings elbows sleeves
15,"aluminium; structures (excluding prefabricated buildings of heading no. 9406) and parts of structures, doors, windows and their frames and thresholds for doors",14,aluminium structures excluding prefabricated buildings heading parts structures doors windows frames thresholds doors
15,"aluminium; structures (excluding prefabricated buildings of heading no. 9406) and parts of structures, n.e.c. in heading no. 7610, plates, rods, profiles, tubes and the like",14,aluminium structures excluding prefabricated buildings heading parts structures n e c heading plates rods profiles tubes like
15,"aluminium; reservoirs, tanks, vats and similar containers, for material (not compressed or liquefied gas), of a capacity over 300l, whether or not lined, not fitted with mechanical/thermal equipment",14,aluminium reservoirs tanks vats similar containers material compressed liquefied gas capacity l whether lined fitted mechanical thermal equipment
15,"aluminium; collapsible tubular containers, for any material, (not compressed or liquefied gas), 300l capacity or less, whether or not lined, not fitted with mechanical/thermal equipment",14,aluminium collapsible tubular containers material compressed liquefied gas l capacity less whether lined fitted mechanical thermal equipment
15,"aluminium; casks, drums, cans, boxes and the like for any material (not compressed or liquefied gas), 300l capacity or less, whether or not lined or heat-insulated, no mechanical or thermal equipment",14,aluminium casks drums cans boxes like material compressed liquefied gas l capacity less whether lined heat insulated mechanical thermal equipment
15,aluminium; containers for compressed or liquefied gas,14,aluminium containers compressed liquefied gas
15,"aluminium; stranded wire, cables, plaited bands and the like, (not electrically insulated), with steel core",14,aluminium stranded wire cables plaited bands like electrically insulated steel core
15,"aluminium; stranded wire, cables, plaited bands and the like, (not electrically insulated), other than steel core",14,aluminium stranded wire cables plaited bands like electrically insulated steel core
15,"aluminium; table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like",14,aluminium table kitchen household articles parts thereof pot scourers scouring polishing pads gloves like
15,aluminium; sanitary ware and parts thereof,14,aluminium sanitary ware parts thereof
15,"aluminium; nails, tacks, staples (other than those of heading no. 8305), screws, bolts, nuts, screw hooks, rivets, cotters, cotter-pins, washers and similar articles",14,aluminium nails tacks staples heading screws bolts nuts screw hooks rivets cotters cotter pins washers similar articles
15,"aluminium; cloth, grill, netting and fencing, of aluminium wire",14,aluminium cloth grill netting fencing aluminium wire
15,aluminium; articles n.e.c. in heading 7616,14,aluminium articles n e c heading
15,"lead; unwrought, refined",14,lead unwrought refined
15,"lead; unwrought, unrefined, containing by weight antimony as the principal other element",14,lead unwrought unrefined containing weight antimony principal element
15,"lead; unwrought, unrefined, not containing by weight antimony as the principal other element",14,lead unwrought unrefined containing weight antimony principal element
15,lead; waste and scrap,14,lead waste scrap
15,"lead; sheets, strip and foil, of a thickness (excluding any backing) not exceeding 0.2mm",14,lead sheets strip foil thickness excluding backing exceeding mm
15,"lead; plates, sheets, strip and foil, of a thickness (excluding any backing) exceeding 0.2mm",14,lead plates sheets strip foil thickness excluding backing exceeding mm
15,lead; powders and flakes,14,lead powders flakes
15,lead; articles n.e.c. in chapter 78,14,lead articles n e c chapter
15,"zinc; unwrought, (not alloyed), containing by weight 99.99% or more of zinc",14,zinc unwrought alloyed containing weight zinc
15,"zinc; unwrought, (not alloyed), containing by weight less than 99.99% of zinc",14,zinc unwrought alloyed containing weight less zinc
15,"zinc; unwrought, alloys",14,zinc unwrought alloys
15,zinc; waste and scrap,14,zinc waste scrap
15,zinc dust,14,zinc dust
15,zinc; powders and flakes,14,zinc powders flakes
15,"zinc; bars, rods, profiles and wire",14,zinc bars rods profiles wire
15,"zinc; plates, sheets, strip and foil",14,zinc plates sheets strip foil
15,zinc; articles n.e.c. in chapter 79,14,zinc articles n e c chapter
15,"tin; unwrought, not alloyed",14,tin unwrought alloyed
15,"tin; unwrought, alloys",14,tin unwrought alloys
15,tin; waste and scrap,14,tin waste scrap
15,"tin; bars, rods, profiles and wire",14,tin bars rods profiles wire
15,tin; articles n.e.c. in chapter 80,14,tin articles n e c chapter
15,"tungsten (wolfram); articles thereof, including waste and scrap, powders",14,tungsten wolfram articles thereof including waste scrap powders
15,"tungsten (wolfram); unwrought, including bars and rods obtained simply by sintering",14,tungsten wolfram unwrought including bars rods obtained simply sintering
15,tungsten (wolfram); wire,14,tungsten wolfram wire
15,tungsten (wolfram); waste and scrap,14,tungsten wolfram waste scrap
15,tungsten (wolfram); articles n.e.c. in heading no. 8101,14,tungsten wolfram articles n e c heading
15,"molybdenum; articles thereof, including waste and scrap, powders",14,molybdenum articles thereof including waste scrap powders
15,"molybdenum; unwrought, including bars and rods obtained simply by sintering",14,molybdenum unwrought including bars rods obtained simply sintering
15,"molybdenum; bars and rods, other than those obtained simply by sintering, profiles, plates, sheets, strip and foil",14,molybdenum bars rods obtained simply sintering profiles plates sheets strip foil
15,molybdenum; wire,14,molybdenum wire
15,molybdenum; waste and scrap,14,molybdenum waste scrap
15,molybdenum; articles n.e.c. in heading no. 8102,14,molybdenum articles n e c heading
15,"tantalum; unwrought, including bars and rods obtained simply by sintering, powders",14,tantalum unwrought including bars rods obtained simply sintering powders
15,tantalum; waste and scrap,14,tantalum waste scrap
15,tantalum; articles n.e.c. in heading no. 8103,14,tantalum articles n e c heading
15,"magnesium; unwrought, containing at least 99.8% by weight of magnesium",14,magnesium unwrought containing least weight magnesium
15,"magnesium; unwrought, containing less than 99.8% by weight of magnesium",14,magnesium unwrought containing less weight magnesium
15,magnesium; waste and scrap,14,magnesium waste scrap
15,"magnesium; raspings, turnings and granules, graded according to size, powders",14,magnesium raspings turnings granules graded according size powders
15,magnesium; articles n.e.c. in heading no. 8104,14,magnesium articles n e c heading
15,"cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",14,cobalt mattes intermediate products cobalt metallurgy unwrought cobalt powders
15,cobalt; waste and scrap,14,cobalt waste scrap
15,cobalt; articles n.e.c. in heading no. 8105,14,cobalt articles n e c heading
15,"bismuth; articles thereof, including waste and scrap",14,bismuth articles thereof including waste scrap
15,"cadmium; unwrought, powders",14,cadmium unwrought powders
15,"cadmium; other than unwrought, n.e.c. in heading no. 8107",14,cadmium unwrought n e c heading
15,"titanium; unwrought, powders",14,titanium unwrought powders
15,titanium; waste and scrap,14,titanium waste scrap
15,"titanium; other than unwrought, n.e.c. in heading no. 8108",14,titanium unwrought n e c heading
15,"zirconium; unwrought, powders",14,zirconium unwrought powders
15,zirconium; waste and scrap,14,zirconium waste scrap
15,"zirconium; other than unwrought, n.e.c. in heading no. 8109",14,zirconium unwrought n e c heading
15,"antimony and articles thereof; unwrought antimony, powders",14,antimony articles thereof unwrought antimony powders
15,antimony; waste and scrap,14,antimony waste scrap
15,"antimony and articles thereof; wrought, other than waste and scrap",14,antimony articles thereof wrought waste scrap
15,"manganese; articles thereof, including waste and scrap",14,manganese articles thereof including waste scrap
15,"beryllium and articles thereof; unwrought beryllium, powders",14,beryllium articles thereof unwrought beryllium powders
15,beryllium; waste and scrap,14,beryllium waste scrap
15,beryllium and articles thereof; wrought other than waste and scrap,14,beryllium articles thereof wrought waste scrap
15,"chromium and articles thereof; unwrought chromium, powders",14,chromium articles thereof unwrought chromium powders
15,chromium and articles thereof; wrought other than waste and scrap,14,chromium articles thereof wrought waste scrap
15,"thallium and articles thereof; unwrought thallium, powders",14,thallium articles thereof unwrought thallium powders
15,thallium; waste and scrap,14,thallium waste scrap
15,"thallium and articles thereof; other than unwrought thallium, powders or waste and scrap",14,thallium articles thereof unwrought thallium powders waste scrap
15,"gallium, germanium, hafnium, indium, niobium (columbium), rhenium and vanadium; articles thereof, unwrought, including waste and scrap, powders",14,gallium germanium hafnium indium niobium columbium rhenium vanadium articles thereof unwrought including waste scrap powders
15,"gallium, germanium, hafnium, indium, niobium (columbium), rhenium and vanadium; articles thereof, other than unwrought including waste and scrap and powders",14,gallium germanium hafnium indium niobium columbium rhenium vanadium articles thereof unwrought including waste scrap powders
15,"cermets; articles thereof, including waste and scrap",14,cermets articles thereof including waste scrap
15,"tools, hand; spades and shovels",14,tools hand spades shovels
15,"tools, hand; mattocks, picks, hoes and rakes",14,tools hand mattocks picks hoes rakes
15,"tools, hand; axes, bill hooks and similar hewing tools, of a kind used in agriculture, horticulture or forestry",14,tools hand axes bill hooks similar hewing tools kind used agriculture horticulture forestry
15,"tools, hand; one-handed secateurs (including poultry shears)",14,tools hand one handed secateurs including poultry shears
15,"tools, hand; hedge shears, two-handed pruning shears and similar two-handed shears",14,tools hand hedge shears two handed pruning shears similar two handed shears
15,"tools, hand; forks, scythes, sickles, hay knives, timber wedges, and other hand tools of a kind used in agriculture, horticulture or forestry n.e.c. in heading 8201",14,tools hand forks scythes sickles hay knives timber wedges hand tools kind used agriculture horticulture forestry n e c heading
15,"tools, hand; hand saws",14,tools hand hand saws
15,"tools, hand; band saw blades",14,tools hand band saw blades
15,"tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of steel",14,tools hand circular saw blades including slitting slotting saw blades working part steel
15,"tools, hand; circular saw blades (including slitting or slotting saw blades), with working part of materials (other than steel)",14,tools hand circular saw blades including slitting slotting saw blades working part materials steel
15,"tools, hand; chain saw blades",14,tools hand chain saw blades
15,"tools, hand; straight saw blades, for working metal",14,tools hand straight saw blades working metal
15,"tools, hand; saw blades n.e.c. in heading no. 8202",14,tools hand saw blades n e c heading
15,"tools, hand; files, rasps and similar tools",14,tools hand files rasps similar tools
15,"tools, hand; pliers (including cutting pliers), pincers, tweezers and similar tools",14,tools hand pliers including cutting pliers pincers tweezers similar tools
15,"tools, hand; metal cutting shears and similar tools",14,tools hand metal cutting shears similar tools
15,"tools, hand; pipe-cutters, bolt croppers, perforating punches and similar tools",14,tools hand pipe cutters bolt croppers perforating punches similar tools
15,"tools, hand; hand-operated spanners and wrenches (including torque meter wrenches but not including tap wrenches), non-adjustable",14,tools hand hand operated spanners wrenches including torque meter wrenches including tap wrenches non adjustable
15,"tools, hand; hand-operated spanners and wrenches (including torque meter wrenches but not including tap wrenches), adjustable",14,tools hand hand operated spanners wrenches including torque meter wrenches including tap wrenches adjustable
15,"tools, hand; interchangeable spanner sockets, with or without handles",14,tools hand interchangeable spanner sockets without handles
15,"tools, hand; drilling, threading or tapping tools",14,tools hand drilling threading tapping tools
15,"tools, hand; hammers and sledge hammers",14,tools hand hammers sledge hammers
15,"tools, hand; planes, chisels, gauges and similar cutting tools for working wood",14,tools hand planes chisels gauges similar cutting tools working wood
15,"tools, hand; screwdrivers",14,tools hand screwdrivers
15,"tools, hand; household tools",14,tools hand household tools
15,"tools, hand; other hand tools (including glaziers diamonds), excluding household tools, drilling, threading or tapping tools, hammers and sledge hammers, planes, chisels, gouges and similar cutting tools for working wood, and screwdrivers",14,tools hand hand tools including glaziers diamonds excluding household tools drilling threading tapping tools hammers sledge hammers planes chisels gouges similar cutting tools working wood screwdrivers
15,"tools, hand; blow lamps",14,tools hand blow lamps
15,"tools, hand; vices, clamps and the like",14,tools hand vices clamps like
15,"tools, hand; n.e.c. in heading 8205, including anvils, portable forges, hand or pedal-operated grinding wheels with frameworks, and sets of articles of two or more of the subheadings in heading 8205",14,tools hand n e c heading including anvils portable forges hand pedal operated grinding wheels frameworks sets articles two subheadings heading
15,"tools, hand; two or more of heading no. 8202 to 8205, put up in sets for retail sale",14,tools hand two heading put sets retail sale
15,"tools, interchangeable; rock drilling or earth boring tools, with working part of cermets, whether or not power operated",14,tools interchangeable rock drilling earth boring tools working part cermets whether power operated
15,"tools, interchangeable; rock drilling or earth boring tools, with working part (other than of cermets), whether or not power operated, including parts",14,tools interchangeable rock drilling earth boring tools working part cermets whether power operated including parts
15,"tools, interchangeable; (for machine or hand tools, whether or not power-operated), dies for drawing or extruding metal",14,tools interchangeable machine hand tools whether power operated dies drawing extruding metal
15,"tools, interchangeable; (for machine or hand tools, whether or not power-operated), tools for pressing, stamping or punching",14,tools interchangeable machine hand tools whether power operated tools pressing stamping punching
15,"tools, interchangeable; (for machine or hand tools, whether or not power-operated), tools for tapping or threading",14,tools interchangeable machine hand tools whether power operated tools tapping threading
15,"tools, interchangeable; (for machine or hand tools, whether or not power-operated), tools for drilling (other than rock)",14,tools interchangeable machine hand tools whether power operated tools drilling rock
15,"tools, interchangeable; (for machine or hand tools, whether or not power-operated), for boring or broaching",14,tools interchangeable machine hand tools whether power operated boring broaching
15,"tools, interchangeable; (for machine or hand tools, whether or not power-operated), for milling",14,tools interchangeable machine hand tools whether power operated milling
15,"tools, interchangeable; (for machine or hand tools, whether or not power-operated), for turning",14,tools interchangeable machine hand tools whether power operated turning
15,"tools, interchangeable; (for machine or hand tools, whether or not power-operated), for screw-driving or uses n.e.c. in heading no. 8207",14,tools interchangeable machine hand tools whether power operated screw driving uses n e c heading
15,"tools; knives and cutting blades, for machines or for mechanical appliances, for metal working",14,tools knives cutting blades machines mechanical appliances metal working
15,"tools; knives and cutting blades, for wood working machines or mechanical appliances",14,tools knives cutting blades wood working machines mechanical appliances
15,"tools; knives and cutting blades, for kitchen appliances or for machines used by the food industry",14,tools knives cutting blades kitchen appliances machines used food industry
15,"tools; knives and cutting blades, for agricultural, horticultural or forestry machines or mechanical appliances",14,tools knives cutting blades agricultural horticultural forestry machines mechanical appliances
15,"tools; knives and cutting blades, for machines or mechanical appliances, n.e.c. in heading no. 8208",14,tools knives cutting blades machines mechanical appliances n e c heading
15,"tools; plates, sticks, tips and the like for tools, unmounted, of sintered metal carbides or cermets",14,tools plates sticks tips like tools unmounted sintered metal carbides cermets
15,"tools; hand-operated mechanical appliances, weighing 10kg or less, used in the preparation, conditioning or serving of food or drink",14,tools hand operated mechanical appliances weighing kg less used preparation conditioning serving food drink
15,"knives; with cutting blades, serrated or not (including pruning knives), sets of assorted articles, excluding knives and blades of heading no. 8208",14,knives cutting blades serrated including pruning knives sets assorted articles excluding knives blades heading
15,"knives; table knives, having fixed cutting blades, serrated or not, excluding knives and blades of heading no. 8208",14,knives table knives fixed cutting blades serrated excluding knives blades heading
15,"knives; having fixed cutting blades, (other than table knives), serrated or not, excluding knives and blades of heading no. 8208",14,knives fixed cutting blades table knives serrated excluding knives blades heading
15,"knives; with cutting blades, (having other than fixed blades), serrated or not, excluding knives and blades of heading no. 8208",14,knives cutting blades fixed blades serrated excluding knives blades heading
15,"blades; cutting, serrated or not, excluding those of heading no. 8208",14,blades cutting serrated excluding heading
15,knives; with handles of base metal,14,knives handles base metal
15,razors,14,razors
15,"razors; safety razor blades, including razor blade blanks in strips",14,razors safety razor blades including razor blade blanks strips
15,razors; parts n.e.c. in heading no. 8212,14,razors parts n e c heading
15,"scissors; tailors' shears, similar shears and blades therefore",14,scissors tailors shears similar shears blades therefore
15,"cutlery; paper knives, letter openers, erasing knives, pencil sharpeners and blades therefore",14,cutlery paper knives letter openers erasing knives pencil sharpeners blades therefore
15,manicure or pedicure sets and instruments; (including nail files),14,manicure pedicure sets instruments including nail files
15,cutlery; hair clippers and mincing knives,14,cutlery hair clippers mincing knives
15,"cutlery; sets of assorted articles (e.g. spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar), with at least one article plated with precious metal",14,cutlery sets assorted articles e g spoons forks ladles skimmers cake servers fish knives butter knives sugar tongs similar least one article plated precious metal
15,"cutlery; sets of assorted articles (e.g. spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter knives, sugar tongs and similar), not plated with precious metal",14,cutlery sets assorted articles e g spoons forks ladles skimmers cake servers fish knives butter knives sugar tongs similar plated precious metal
15,"cutlery; (e.g. spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar), plated with precious metal, not in sets",14,cutlery e g spoons forks ladles skimmers cake servers fish knives butter knives sugar tongs similar plated precious metal sets
15,cutlery; other than plated with precious metal,14,cutlery plated precious metal
15,"padlocks; (key, combination or electrically operated), of base metal",14,padlocks key combination electrically operated base metal
15,"locks; of a kind used for motor vehicles (key, combination or electrically operated), of base metal",14,locks kind used motor vehicles key combination electrically operated base metal
15,"locks; of a kind used for furniture (key, combination or electrically operated), of base metal",14,locks kind used furniture key combination electrically operated base metal
15,"locks; (other than those for motor vehicles or furniture), (key, combination or electrically operated), of base metal",14,locks motor vehicles furniture key combination electrically operated base metal
15,"clasps and frames with clasps; incorporating locks, of base metal",14,clasps frames clasps incorporating locks base metal
15,"locks; parts of padlocks, locks, clasps and frames with clasps incorporating locks, of base metal",14,locks parts padlocks locks clasps frames clasps incorporating locks base metal
15,"keys; presented separately, of base metal",14,keys presented separately base metal
15,"hinges; suitable for furniture, doors, staircases, windows, blinds, coachwork, saddlery, trunks, chests, caskets or the like, of base metal",14,hinges suitable furniture doors staircases windows blinds coachwork saddlery trunks chests caskets like base metal
15,"castors; with mountings, of base metal",14,castors mountings base metal
15,"mountings, fittings and similar articles; for motor vehicles, of base metal",14,mountings fittings similar articles motor vehicles base metal
15,"mountings, fittings and similar articles; of base metal, suitable for buildings",14,mountings fittings similar articles base metal suitable buildings
15,"mountings, fittings and similar articles; suitable for furniture of base metal",14,mountings fittings similar articles suitable furniture base metal
15,"mountings, fittings and similar articles; suitable for other than buildings or furniture, of base metal",14,mountings fittings similar articles suitable buildings furniture base metal
15,"hat-racks, hat-pegs, brackets and similar fixtures, of base metal",14,hat racks hat pegs brackets similar fixtures base metal
15,automatic door closures; of base metal,14,automatic door closures base metal
15,"safes; armoured or reinforced, strong-boxes, doors and safe deposit lockers for strong-rooms, cash or deed boxes and the like, of base metal",14,safes armoured reinforced strong boxes doors safe deposit lockers strong rooms cash deed boxes like base metal
